date,global_id,zeitgeist_rank,clean_title,source,description,nyt_section,web_url,pillar,gemini_used
2024-12-04,2024-12-04_7,7,Gunman Shoots 2 Kindergartners at Rural Christian School in Targeted Attack,The New York Times,"The gunman at the Feather River Adventist School in Oroville, Calif., later died of what appeared to have been a self-inflicted gunshot wound, the authorities said.",U.S.,https://www.nytimes.com/2024/12/04/us/school-shooting-oroville-california.html,Politics & Civic Life,False
2024-12-04,2024-12-04_8,8,"Outside the Supreme Court, America’s culture wars play out.",The New York Times,,U.S.,https://www.nytimes.com/live/2024/12/04/us/supreme-court-transgender-care/outside-the-supreme-court-americas-culture-wars-play-out,Politics & Civic Life,False
2024-12-04,2024-12-04_9,9,‘Junk Fees’ or ‘Unbundling’? Airlines and Senators Battle Over Added Costs.,The New York Times,"At a congressional hearing on Wednesday, senators framed the tacked-on fees for passenger seats or bags as akin to extortion. Airline executives pushed back, saying they gave customers options.",Travel,https://www.nytimes.com/2024/12/04/travel/airline-fees-senate.html,Lifestyle & Wellness,False
2024-12-04,2024-12-04_10,10,A Health Insurance C.E.O. Was Gunned Down in Manhattan,The New York Times,"Also, the Supreme Court appeared inclined to uphold a Tennessee law on trans care. Here’s the latest at the end of Wednesday.",Briefing,https://www.nytimes.com/2024/12/04/briefing/new-york-shooting-supreme-court-transgender-law.html,Politics & Civic Life,True
2024-12-03,2024-12-03_1,1,"Children Hired for Slaughterhouse Work, Inquiry Finds",The New York Times,"Qvest Sanitation was ordered to pay nearly $172,000 after the Labor Department found it had employed 11 children to clean equipment on overnight shifts at a pork processing plant in Sioux City, Iowa.",Business,https://www.nytimes.com/2024/12/03/business/iowa-pork-plant-child-labor.html,Business & Finance,False
2024-12-03,2024-12-03_2,2,Can Rahm Emanuel Flip the Script Again?,The New York Times,The former Clinton and Obama aide has a gift for constructing winning coalitions.,Opinion,https://www.nytimes.com/2024/12/03/opinion/democrats-rahm-emanuel-china.html,Politics & Civic Life,True
2024-12-03,2024-12-03_3,3,BlackRock Jumps Deeper Into the Private Markets,The New York Times,"The world’s largest investor is buying HPS, a major provider of private credit, for $12 billion.",Business,https://www.nytimes.com/2024/12/03/business/blackrock-hbs-private-credit.html,Business & Finance,False
2024-12-03,2024-12-03_4,4,South Koreans Force Pullback of Martial Law,The New York Times,"Soon after President Yoon Suk Yeol’s declaration on Tuesday, lawmakers voted to defy him, prompting the president to say he was lifting his order.",World,https://www.nytimes.com/2024/12/03/world/asia/south-korea-martial-law.html,Politics & Civic Life,False
2024-12-03,2024-12-03_5,5,Retired Louisiana Priest Pleads Guilty to Rape and Kidnapping Charges,The New York Times,"Lawrence Hecker, who was indicted last year on charges related to a sexual assault in the 1970s, pleaded guilty on Tuesday just before jury selection for his trial was set to begin.",U.S.,https://www.nytimes.com/2024/12/03/us/louisiana-catholic-priest-rape-guilty.html,Politics & Civic Life,False
2024-12-03,2024-12-03_6,6,"Trump’s Pick to Lead the D.E.A. Withdraws, Citing the ‘Gravity’ of Job",The New York Times,"The announcement by Chad Chronister, a Florida sheriff with virtually no experience in the kinds of complex international investigations the agency handles, comes just three days after his selection.",U.S.,https://www.nytimes.com/2024/12/03/us/politics/chad-chronister-dea-trump.html,Politics & Civic Life,False
2024-12-03,2024-12-03_7,7,Republican Lawmakers in Georgia Press for Prosecutor’s Testimony in Trump Case,The New York Times,"Ms. Willis, who charged Mr. Trump in connection with his efforts to cling to power after the 2020 election, came under scrutiny over her relationship with a lawyer she hired to lead the case.",U.S.,https://www.nytimes.com/2024/12/03/us/fani-willis-trump-georgia-case.html,Politics & Civic Life,False
2024-12-03,2024-12-03_8,8,E. Coli Outbreak Is Over For McDonald’s Eateries,The New York Times,Federal health agencies closed their investigations into the bacterial outbreak that sickened 104 people and was linked to onions on the fast-food chain’s signature Quarter Pounders.,Health,https://www.nytimes.com/2024/12/03/health/ecoli-mcdonalds-onions.html,Lifestyle & Wellness,False
2024-12-03,2024-12-03_9,9,"South Korea’s President Imposed Martial Law, Then Lifted It",The New York Times,"Also, China banned rare mineral exports to the U.S. Here’s the latest at the end of Tuesday.",Briefing,https://www.nytimes.com/2024/12/03/briefing/south-korea-martial-law-best-books-of-2024.html,Politics & Civic Life,True
2024-12-03,2024-12-03_10,10,"Morton I. Abramowitz, 91, Diplomat Who Made Refugees a Top Priority",The New York Times,"As ambassador to Thailand and Turkey, and later as president of the Carnegie Endowment, he pushed for making human rights central to foreign policy.",U.S.,https://www.nytimes.com/2024/12/03/us/morton-i-abramowitz-dead.html,Politics & Civic Life,False
2024-12-02,2024-12-02_1,1,President’s Broad Pardon for Hunter Biden Troubles Experts and Raises Debates,The New York Times,President Biden granted blanket clemency to stop his son from being prosecuted by the Trump administration for his foreign business. Experts reached for historical parallels.,U.S.,https://www.nytimes.com/2024/12/02/us/politics/hunter-biden-pardon-president.html,Politics & Civic Life,False
2024-12-02,2024-12-02_2,2,Patel’s Plan to Remake F.B.I. Into a Tool for Trump to Target Adversaries,The New York Times,"President-elect Donald Trump’s pick to lead the F.B.I. has called for firing the agency’s top officials, shutting down its Washington headquarters and prosecuting journalists.",U.S.,https://www.nytimes.com/2024/12/02/us/politics/kash-patel-fbi.html,Politics & Civic Life,False
2024-12-02,2024-12-02_3,3,Biden the Father vs. Biden the Institutionalist,The New York Times,A tension between parenthood and politics has defined the Biden presidency.,U.S.,https://www.nytimes.com/2024/12/02/us/politics/biden-father-politics-hunter-pardon.html,Politics & Civic Life,False
2024-12-02,2024-12-02_4,4,Backlash to Biden’s Pardon,The New York Times,"Also, Russian strikes in Syria. Here's the latest at the end of Monday.",Briefing,https://www.nytimes.com/2024/12/02/briefing/backlash-to-bidens-pardon.html,Politics & Civic Life,True
2024-12-02,2024-12-02_5,5,Ex-Kansas Police Detective Found Dead on First Day of His Trial,The New York Times,"Roger Golubski, who had been accused of raping and terrorizing Black women, was found dead on his back porch on Monday as his federal trial was set to begin.",U.S.,https://www.nytimes.com/2024/12/02/us/kansas-detective-roger-golubski-dead.html,Politics & Civic Life,False
2024-12-02,2024-12-02_6,6,‘A Wonderful Wit’: Woody Allen on Working With Marshall Brickman,The New York Times,"In an interview, Mr. Allen describes the years he spent collaborating with Mr. Brickman, a friend, on beloved movies. Mr. Brickman died on Friday.",Movies,https://www.nytimes.com/2024/12/02/movies/woody-allen-marshall-brickman-q-and-a.html,Entertainment & Pop Culture,False
2024-12-02,2024-12-02_7,7,Judge Denies C.E.O. Musk His Tesla Pay,The New York Times,The judge said she would not reverse her decision to strike down the package after Tesla shareholders approved it a second time.,Business,https://www.nytimes.com/2024/12/02/business/elon-musk-tesla-pay-ruling.html,Business & Finance,False
2024-12-02,2024-12-02_8,8,The Super Mega Support Group,The New York Times,A crossword so large you might need to talk about it in therapy.,Gameplay,https://www.nytimes.com/2024/12/02/crosswords/super-mega-forum-puzzle-mania.html,Entertainment & Pop Culture,True
2024-12-02,2024-12-02_9,9,A Question No One Was Asking: What if Elon Musk Was on the Bulls?,The New York Times,"Scottie Pippen, a basketball star turned crypto fanatic, posted about how many championships Chicago would have won with Mr. Musk. The answers weren’t kind.",Style,https://www.nytimes.com/2024/12/02/style/scottie-pippen-elon-musk-bulls.html,Entertainment & Pop Culture,False
2024-12-02,2024-12-02_10,10,Were Hunter Biden’s Prosecutions a Result of Political Pressure? A Look at the Facts.,The New York Times,"The gun case federal prosecutors brought against Hunter Biden was relatively rare, but the tax charges he pleaded guilty to may have been less unusual.",U.S.,https://www.nytimes.com/2024/12/02/us/politics/hunter-biden-pardon-charges.html,Politics & Civic Life,False
2024-12-01,2024-12-01_1,1," As Wars Divert Allies of Syria, Rebels Pounce",The New York Times,"Diminished support for the Syrian government from Iran, Hezbollah and Russia enabled opposition forces to take the initiative and seize new territory.",World,https://www.nytimes.com/2024/12/01/world/middleeast/syria-rebels-bashar-al-assad.html,Politics & Civic Life,False
2024-12-01,2024-12-01_2,2,Patel Has Long Record  Of Incendiary Remarks,The New York Times,President-elect Donald J. Trump’s choice to run the F.B.I. has a record in and out of government that is likely to raise questions during his Senate confirmation hearings.,U.S.,https://www.nytimes.com/2024/12/01/us/politics/kash-patel-bravado-baggage-fbi.html,Politics & Civic Life,False
2024-12-01,2024-12-01_3,3,The Lion’s Share,The New York Times,Andrea Carla Michaels and Kevin Christian go for a run.,Gameplay,https://www.nytimes.com/2024/12/01/crosswords/daily-puzzle-2024-12-02.html,Entertainment & Pop Culture,True
2024-12-01,2024-12-01_4,4,"Wayne Northrop, ‘Days of Our Lives’ Actor, Dies at 77",The New York Times,"He was best known for playing two characters, Roman Brady and Dr. Alex North, in more than 1,000 episodes on the daytime soap opera.",Arts,https://www.nytimes.com/2024/12/01/arts/television/wayne-northrop-dead.html,Entertainment & Pop Culture,False
2024-12-01,2024-12-01_5,5,‘Brain Rot’ Is New Word Of the Year,The New York Times,"A slang term for supposed mental damage done by overconsumption of trivial online content triumphed over a shortlist that also included “lore,” “demure” and “slop.”",Arts,https://www.nytimes.com/2024/12/01/arts/brain-rot-oxford-word.html,Entertainment & Pop Culture,False
2024-12-01,2024-12-01_6,6,Biden’s Visit to Africa Will Focus on History and Economic Hope,The New York Times,"In Angola on likely his last overseas trip in office, the president will tour a slavery museum and spotlight a rail corridor that is part of his administration’s strategy in the region.",U.S.,https://www.nytimes.com/2024/12/01/us/politics/biden-africa-angola-economic-strategy.html,Politics & Civic Life,False
2024-12-01,2024-12-01_7,7,Monday Briefing: Rebels Advance in Syria,The New York Times,"Plus, the vast network of undersea internet cables.",Briefing,https://www.nytimes.com/2024/12/01/briefing/syria-trump-fbi-mexico.html,Politics & Civic Life,True
2024-12-01,2024-12-01_8,8,D.E.A. Pick Is Rooted in Local Law Enforcement,The New York Times,"Sheriff Chad Chronister, who has spent decades in Hillsborough County, Fla., is likely to face an array of challenges should he be confirmed as the agency’s administrator.",U.S.,https://www.nytimes.com/2024/12/01/us/politics/trump-chad-chronister-dea.html,Politics & Civic Life,False
2024-12-01,2024-12-01_9,9,"Peter Westbrook, 72, 6-Time Olympic Fencer Who Won Bronze, Dies",The New York Times,"As the first African American to win a medal in a sport long dominated by white Europeans, he was compared to Jackie Robinson and Arthur Ashe.",Obituaries,https://www.nytimes.com/2024/12/01/obituaries/peter-westbrook-dead.html,Sports & Athletics,True
2024-12-01,2024-12-01_10,10,Stowaway on Flight to Paris Disrupts a Return Flight to New York,The New York Times,"The same passenger who stowed away on a Delta Air Lines flight to Paris caused a disturbance on a flight to New York on Saturday, an aviation official said.",World,https://www.nytimes.com/2024/12/01/world/europe/stowaway-return-cdg-jfk-airport.html,Politics & Civic Life,False
